ProcessName,EventID,Timestamp,SubjectUserName,TargetUserName,ParentProcessName,CommandLine,RowID
,4688,2026-04-18 17:51:53.367126+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SoftwareDistribution\Download\Install\UpdatePlatform.amd64fre.exe,C:\WINDOWS\SystemTemp\BAC6E9CC-E591-4AA1-A3B8-1DF9F43ED0E0\MpSigStub.exe /stub 1.1.26030.3011 /payload 4.18.26030.3011 /program C:\WINDOWS\SoftwareDistribution\Download\Install\UpdatePlatform.amd64fre.exe,2432
,4688,2026-04-18 17:51:54.470221+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SystemTemp\BAC6E9CC-E591-4AA1-A3B8-1DF9F43ED0E0\MpSigStub.exe,C:\WINDOWS\SystemTemp\BAC6E9CC-E591-4AA1-A3B8-1DF9F43ED0E0\MpRecovery.exe,2433
C:\Windows\SystemTemp\BAC6E9CC-E591-4AA1-A3B8-1DF9F43ED0E0\MpRecovery.exe,4689,2026-04-18 17:51:54.510351+00:00,DESKTOP-7CV8A7M$,,,,2434
C:\Program Files\Windows Defender\NisSrv.exe,4689,2026-04-18 17:52:12.208004+00:00,LOCAL SERVICE,,,,2435
,4688,2026-04-18 17:52:13.809000+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files\Windows Defender\MsMpEng.exe,"""C:\Program Files\Windows Defender\MpCmdRun.exe"" -RestartService",2436
,4688,2026-04-18 17:52:13.822851+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files\Windows Defender\MpCmdRun.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,2437
C:\Windows\System32\services.exe,4624,2026-04-18 17:52:14.956512+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,2438
,4627,2026-04-18 17:52:14.956526+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,2439
,4672,2026-04-18 17:52:14.956535+00:00,SYSTEM,,,,2440
,4688,2026-04-18 17:52:14.961435+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,"""C:\Program Files\Windows Defender\MsMpEng.exe""",2441
C:\Program Files\Windows Defender\MsMpEng.exe,4689,2026-04-18 17:52:15.094530+00:00,DESKTOP-7CV8A7M$,,,,2442
C:\Program Files\Windows Defender\MpCmdRun.exe,4689,2026-04-18 17:52:15.651865+00:00,DESKTOP-7CV8A7M$,,,,2443
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:52:15.812395+00:00,DESKTOP-7CV8A7M$,,,,2444
,4688,2026-04-18 17:52:19.087114+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files\Windows Defender\MsMpEng.exe,"C:\WINDOWS\system32\wevtutil.exe uninstall-manifest ""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\Microsoft-Antimalware-AMFilter.man""",2445
,4688,2026-04-18 17:52:19.125788+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\wevtutil.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,2446
C:\Windows\System32\wevtutil.exe,4689,2026-04-18 17:52:19.714663+00:00,DESKTOP-7CV8A7M$,,,,2447
,4688,2026-04-18 17:52:19.717293+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files\Windows Defender\MsMpEng.exe,"C:\WINDOWS\system32\wevtutil.exe install-manifest ""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\Microsoft-Antimalware-AMFilter.man"" ""/resourceFilePath:C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\Drivers\WdFilter.sys"" ""/messageFilePath:C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\Drivers\WdFilter.sys"" ""/parameterFilePath:C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\Drivers\WdFilter.sys""",2448
,4688,2026-04-18 17:52:19.730988+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\wevtutil.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,2449
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:52:19.731321+00:00,DESKTOP-7CV8A7M$,,,,2450
C:\Windows\System32\wevtutil.exe,4689,2026-04-18 17:52:19.858852+00:00,DESKTOP-7CV8A7M$,,,,2451
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:52:19.873249+00:00,DESKTOP-7CV8A7M$,,,,2452
,4688,2026-04-18 17:52:19.876385+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files\Windows Defender\MsMpEng.exe,"C:\WINDOWS\system32\wevtutil.exe uninstall-manifest ""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\Microsoft-Windows-Windows Defender.man""",2453
,4688,2026-04-18 17:52:19.879122+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\wevtutil.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,2454
C:\Windows\System32\wevtutil.exe,4689,2026-04-18 17:52:20.120598+00:00,DESKTOP-7CV8A7M$,,,,2455
,4688,2026-04-18 17:52:20.123589+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files\Windows Defender\MsMpEng.exe,"C:\WINDOWS\system32\wevtutil.exe install-manifest ""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\Microsoft-Windows-Windows Defender.man"" ""/resourceFilePath:C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\MpEvMsg.dll"" ""/messageFilePath:C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\MpEvMsg.dll"" ""/parameterFilePath:C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\MpEvMsg.dll""",2456
,4688,2026-04-18 17:52:20.127880+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\wevtutil.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,2457
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:52:20.128473+00:00,DESKTOP-7CV8A7M$,,,,2458
C:\Windows\System32\SearchProtocolHost.exe,4689,2026-04-18 17:52:20.835573+00:00,DESKTOP-7CV8A7M$,,,,2459
