ProcessName,EventID,Timestamp,SubjectUserName,TargetUserName,ParentProcessName,CommandLine,RowID
,4688,2026-04-18 17:55:30.453682+00:00,DESKTOP-7CV8A7M$,pizza,C:\Program Files\WindowsApps\Microsoft.WindowsStore_22603.1401.7.0_x64__8wekyb3d8bbwe\WinStore.App.exe,"""C:\Program Files\WindowsApps\Microsoft.WindowsStore_22603.1401.7.0_x64__8wekyb3d8bbwe\WinStore.App.exe"" -ServerName:App.AppXc75wvwned5vhz4xyxxecvgdjhdkgsdza.mca",2672
C:\Windows\System32\services.exe,4624,2026-04-18 17:55:30.461908+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,2673
,4627,2026-04-18 17:55:30.461922+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,2674
,4672,2026-04-18 17:55:30.462099+00:00,SYSTEM,,,,2675
,4688,2026-04-18 17:55:30.464291+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k WerSvcGroup,2676
,4688,2026-04-18 17:55:32.919416+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,werfault.exe /hc /shared Global\d7fceebb0f9c4542a3f42c78f705c3ea /t 4236 /p 1276,2677
C:\Program Files\WindowsApps\Microsoft.WindowsStore_22603.1401.7.0_x64__8wekyb3d8bbwe\WinStore.App.exe,4689,2026-04-18 17:55:40.819090+00:00,pizza,,,,2678
C:\Windows\System32\WerFault.exe,4689,2026-04-18 17:55:52.160748+00:00,pizza,,,,2679
,4688,2026-04-18 17:55:52.216925+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\SearchIndexer.exe,"""C:\WINDOWS\System32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe_S-1-5-21-1980105709-2548930214-1157036425-10018_ Global\UsGthrCtrlFltPipeMssGthrPipe_S-1-5-21-1980105709-2548930214-1157036425-10018 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon""  ""1""",2680
C:\Windows\System32\services.exe,4624,2026-04-18 17:55:53.779810+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,2681
,4627,2026-04-18 17:55:53.779821+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,2682
,4672,2026-04-18 17:55:53.779831+00:00,SYSTEM,,,,2683
,4688,2026-04-18 17:55:53.784447+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k netsvcs -p -s BITS,2684
C:\Windows\System32\svchost.exe,4689,2026-04-18 17:55:55.590784+00:00,DESKTOP-7CV8A7M$,,,,2685
,4799,2026-04-18 17:56:00.388599+00:00,DESKTOP-7CV8A7M$,Administrators,,,2686
,4688,2026-04-18 17:56:15.341997+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\usoclient.exe"" StartWork",2687
,4688,2026-04-18 17:56:15.498272+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\uus\packages\preview\AMD64\MoUsoCoreWorker.exe"" useprivatenamespaces",2688
C:\Windows\System32\services.exe,4624,2026-04-18 17:56:15.737831+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,2689
,4627,2026-04-18 17:56:15.737844+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,2690
,4672,2026-04-18 17:56:15.737854+00:00,SYSTEM,,,,2691
,4688,2026-04-18 17:56:15.741573+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k wusvcs -p -s WaaSMedicSvc,2692
,4688,2026-04-18 17:56:16.278070+00:00,pizza,-,C:\Windows\explorer.exe,"""C:\WINDOWS\system32\cmd.exe"" ",2693
,4688,2026-04-18 17:56:16.284004+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\BackgroundTaskHost.exe"" -ServerName:BackgroundTaskHost.WebAccountProvider",2694
,4688,2026-04-18 17:56:16.307095+00:00,pizza,-,C:\Windows\System32\cmd.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,2695
,4688,2026-04-18 17:56:16.567867+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"""C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.18.10301.0_x64__8wekyb3d8bbwe\OpenConsole.exe"" -Embedding",2696
,4688,2026-04-18 17:56:19.706741+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\sc.exe"" start pushtoinstall registration",2697
,4688,2026-04-18 17:56:19.950603+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,C:\Windows\System32\RuntimeBroker.exe -Embedding,2698
,4688,2026-04-18 17:56:20.586222+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"""C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.18.10301.0_x64__8wekyb3d8bbwe\WindowsTerminal.exe"" -Embedding",2699
,4688,2026-04-18 17:56:21.758623+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,C:\Windows\System32\RuntimeBroker.exe -Embedding,2700
C:\Windows\System32\backgroundTaskHost.exe,4689,2026-04-18 17:56:22.576643+00:00,pizza,,,,2701
,4688,2026-04-18 17:56:23.151972+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\sc.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,2702
C:\Windows\System32\UsoClient.exe,4689,2026-04-18 17:56:23.167093+00:00,DESKTOP-7CV8A7M$,,,,2703
C:\Windows\System32\services.exe,4624,2026-04-18 17:56:23.214882+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,2704
,4627,2026-04-18 17:56:23.214891+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,2705
,4672,2026-04-18 17:56:23.214901+00:00,SYSTEM,,,,2706
,4688,2026-04-18 17:56:23.216360+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k netsvcs -p -s PushToInstall,2707
C:\Windows\System32\sc.exe,4689,2026-04-18 17:56:23.361225+00:00,DESKTOP-7CV8A7M$,,,,2708
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:56:23.399052+00:00,DESKTOP-7CV8A7M$,,,,2709
C:\Windows\System32\svchost.exe,4689,2026-04-18 17:56:28.774029+00:00,DESKTOP-7CV8A7M$,,,,2710
,4688,2026-04-18 17:56:31.738752+00:00,pizza,-,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,"""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=en-US --service-sandbox-type=service --noerrdialogs --user-data-dir=""C:\Users\pizza\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=Widgets.exe --webview-exe-version=526.1202.10.0 --embedded-browser-webview=1 --ram-no-pressure-read-main-dll --metrics-shmem-handle=4660,i,8703366098130836662,15498970039135702436,524288 --field-trial-handle=2300,i,10706798012665439973,12766236101246685693,262144 --variations-seed-version --pseudonymization-salt-handle=2304,i,17531207128205184664,7286160132764076105,4 --trace-process-track-uuid=3190708995682289984 --mojo-platform-channel-handle=5256 /prefetch:14 /pfhostedapp:a8eda00653c581dfd3dbafe4c7afd6e7acade90e",2711
C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,4689,2026-04-18 17:56:31.878492+00:00,pizza,,,,2712
,4688,2026-04-18 17:56:35.233576+00:00,pizza,-,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=en-US --service-sandbox-type=service --ram-no-pressure-read-main-dll --metrics-shmem-handle=6816,i,16732571161731408814,16828884110268429671,524288 --field-trial-handle=2284,i,7445214177790019479,381428523748705468,262144 --variations-seed-version --pseudonymization-salt-handle=2288,i,13510415274860347698,11705296152310878110,4 --trace-process-track-uuid=3190709019108336209 --mojo-platform-channel-handle=5208 /prefetch:14",2713
C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,4689,2026-04-18 17:56:35.326717+00:00,pizza,,,,2714
C:\Windows\System32\RuntimeBroker.exe,4689,2026-04-18 17:57:02.713629+00:00,pizza,,,,2715
,4688,2026-04-18 17:57:13.339113+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,taskhostw.exe,2716
C:\Windows\System32\taskhostw.exe,4689,2026-04-18 17:57:14.359720+00:00,DESKTOP-7CV8A7M$,,,,2717
,4688,2026-04-18 17:57:21.011078+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,taskhostw.exe -RegisterUserDevice -NewAccount,2718
,4798,2026-04-18 17:57:21.109451+00:00,pizza,Administrator,,,2719
,4798,2026-04-18 17:57:21.111032+00:00,pizza,DefaultAccount,,,2720
,4798,2026-04-18 17:57:21.112461+00:00,pizza,Guest,,,2721
,4798,2026-04-18 17:57:21.113279+00:00,pizza,pizza,,,2722
,4798,2026-04-18 17:57:21.132845+00:00,pizza,Administrator,,,2723
,4798,2026-04-18 17:57:21.133276+00:00,pizza,DefaultAccount,,,2724
,4798,2026-04-18 17:57:21.133871+00:00,pizza,Guest,,,2725
,4798,2026-04-18 17:57:21.134459+00:00,pizza,pizza,,,2726
,4688,2026-04-18 17:57:21.544922+00:00,DESKTOP-7CV8A7M$,DESKTOP-7CV8A7M$,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\wbem\wmiprvse.exe -secured -Embedding,2727
C:\Windows\System32\cmd.exe,4689,2026-04-18 17:57:22.432030+00:00,pizza,,,,2728
C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.18.10301.0_x64__8wekyb3d8bbwe\WindowsTerminal.exe,4689,2026-04-18 17:57:22.432610+00:00,pizza,,,,2729
C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.18.10301.0_x64__8wekyb3d8bbwe\OpenConsole.exe,4689,2026-04-18 17:57:22.501747+00:00,pizza,,,,2730
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:57:22.781811+00:00,pizza,,,,2731
C:\Windows\System32\taskhostw.exe,4689,2026-04-18 17:57:25.582268+00:00,pizza,,,,2732
,4688,2026-04-18 17:57:41.299667+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\explorer.exe,"""C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.18.10301.0_x64__8wekyb3d8bbwe\WindowsTerminal.exe"" ",2733
,4688,2026-04-18 17:57:42.460518+00:00,pizza,-,C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.18.10301.0_x64__8wekyb3d8bbwe\WindowsTerminal.exe,"""C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.18.10301.0_x64__8wekyb3d8bbwe\OpenConsole.exe"" --headless --resizeQuirk --width 110 --height 30 --signal 0x9f0 --server 0x9e8",2734
,4688,2026-04-18 17:57:42.468782+00:00,pizza,-,C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.18.10301.0_x64__8wekyb3d8bbwe\WindowsTerminal.exe,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,2735
C:\Windows\System32\audiodg.exe,4689,2026-04-18 17:57:51.450106+00:00,LOCAL SERVICE,,,,2736
,4688,2026-04-18 17:57:59.329515+00:00,pizza,-,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\ipconfig.exe""",2737
C:\Windows\System32\ipconfig.exe,4689,2026-04-18 17:57:59.387602+00:00,pizza,,,,2738
C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.18.10301.0_x64__8wekyb3d8bbwe\WindowsTerminal.exe,4689,2026-04-18 17:58:03.708345+00:00,pizza,,,,2739
