ProcessName,EventID,Timestamp,SubjectUserName,TargetUserName,ParentProcessName,CommandLine,RowID
C:\Program Files (x86)\Microsoft\EdgeUpdate\Install\{EDC66712-929F-45A9-B50A-5697BC1C69CA}\EDGEMITMP_710E6.tmp\setup.exe,4689,2026-04-18 17:08:04.808634+00:00,DESKTOP-7CV8A7M$,,,,1216
,4688,2026-04-18 17:08:04.830694+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\Microsoft\EdgeUpdate\Install\{EDC66712-929F-45A9-B50A-5697BC1C69CA}\EDGEMITMP_710E6.tmp\setup.exe,"""C:\Program Files (x86)\Microsoft\Copilot\Application\147.0.3912.60\Installer\setup.exe"" --mscopilot --channel=stable --register-package-identity --verbose-logging --system-level",1217
,4688,2026-04-18 17:08:06.128469+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"C:\WINDOWS\system32\rundll32.exe C:\WINDOWS\system32\AppXDeploymentExtensions.OneCore.dll,ShellRefresh",1218
C:\Windows\System32\services.exe,4624,2026-04-18 17:08:06.834576+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1219
,4627,2026-04-18 17:08:06.834604+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1220
,4672,2026-04-18 17:08:06.834612+00:00,SYSTEM,,,,1221
,4688,2026-04-18 17:08:06.836224+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k AppReadiness -p -s AppReadiness,1222
,4799,2026-04-18 17:08:07.027925+00:00,pizza,Administrators,,,1223
C:\Program Files (x86)\Microsoft\Copilot\Application\147.0.3912.60\Installer\setup.exe,4689,2026-04-18 17:08:07.550314+00:00,DESKTOP-7CV8A7M$,,,,1224
C:\Program Files (x86)\Microsoft\EdgeUpdate\Install\{EDC66712-929F-45A9-B50A-5697BC1C69CA}\EDGEMITMP_710E6.tmp\setup.exe,4689,2026-04-18 17:08:07.729204+00:00,DESKTOP-7CV8A7M$,,,,1225
C:\Windows\System32\wbem\WMIADAP.exe,4689,2026-04-18 17:08:13.767849+00:00,DESKTOP-7CV8A7M$,,,,1226
C:\Windows\System32\msiexec.exe,4689,2026-04-18 17:08:16.746307+00:00,DESKTOP-7CV8A7M$,,,,1227
,4688,2026-04-18 17:08:22.042349+00:00,pizza,-,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=en-US --service-sandbox-type=service --ram-no-pressure-read-main-dll --metrics-shmem-handle=5936,i,6559748847898499654,15293094164906305837,524288 --field-trial-handle=1964,i,667698988613141764,16773000852170689376,262144 --variations-seed-version --pseudonymization-salt-handle=2008,i,18115320779837072265,5531604146660850496,4 --trace-process-track-uuid=3190709009737917719 --mojo-platform-channel-handle=5968 /prefetch:14",1228
C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,4689,2026-04-18 17:08:22.163504+00:00,pizza,,,,1229
C:\Program Files (x86)\Microsoft\EdgeUpdate\Install\{EDC66712-929F-45A9-B50A-5697BC1C69CA}\MicrosoftEdge_X64_147.0.3912.60.exe,4689,2026-04-18 17:08:25.480469+00:00,DESKTOP-7CV8A7M$,,,,1230
,4688,2026-04-18 17:08:25.517151+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,"""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /ping PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz48cmVxdWVzdCBwcm90b2NvbD0iMy4wIiB1cGRhdGVyPSJPbWFoYSIgdXBkYXRlcnZlcnNpb249IjEuMy4yMjkuMyIgc2hlbGxfdmVyc2lvbj0iMS4zLjIyOS4zIiBpc21hY2hpbmU9IjEiIHNlc3Npb25pZD0ie0JFNTJBNjA3LTU4RDAtNDM2Mi04RDhCLTYwMUY3NjcxRTQ4OH0iIHVzZXJpZD0ie0I2MDIyQTBGLTdBMTktNDcxRi1BN0U1LUQzM0RDM0NBMTZEM30iIGluc3RhbGxzb3VyY2U9ImNvcmUiIHJlcXVlc3RpZD0iezlGMzE0REI2LUY2RTMtNDZCNy04MkRFLUU1RTkwQ0RBREE0RX0iIGRlZHVwPSJjciIgZG9tYWluam9pbmVkPSIwIj48aHcgbG9naWNhbF9jcHVzPSIxIiBwaHlzbWVtb3J5PSI2IiBkaXNrX3R5cGU9IjIiIHNzZT0iMSIgc3NlMj0iMSIgc3NlMz0iMSIgc3NzZTM9IjEiIHNzZTQxPSIxIiBzc2U0Mj0iMSIgYXZ4PSIxIi8-PG9zIHBsYXRmb3JtPSJ3aW4iIHZlcnNpb249IjEwLjAuMjYyMDAuODI0NiIgc3A9IiIgYXJjaD0ieDY0IiBwcm9kdWN0X3R5cGU9IjEwMSIgaXNfd2lwPSIwIiBpc19pbl9sb2NrZG93bl9tb2RlPSIwIi8-PG9lbSBwcm9kdWN0X21hbnVmYWN0dXJlcj0iVk13YXJlLCBJbmMuIiBwcm9kdWN0X25hbWU9IlZNd2FyZTIwLDEiLz48ZXhwIGV0YWc9IiZxdW90O2xTZDhhYmJKaGpxUGR0YVVPRUsydlp0a2JvazExYjVFWS9YQjFSMzJlOVU9JnF1b3Q7Ii8-PGFwcCBhcHBpZD0ie0M1MDU2NUU5LUNDQ0YtNDRCNC1CQTE1LTVBQzVDNjU2OTE5N30iIHZlcnNpb249IiIgbmV4dHZlcnNpb249IjE0Ny4wLjM5MTIuNjAiIGxhbmc9IiIgYnJhbmQ9IkVVQ0YiIGNsaWVudD0iIiBleHBlcmltZW50cz0iY29uc2VudD1mYWxzZSIgaW5zdGFsbGFnZT0iLTEiIGluc3RhbGxkYXRlPSItMSI-PHVwZGF0ZWNoZWNrLz48ZXZlbnQgZXZlbnR0eXBlPSI5IiBldmVudHJlc3VsdD0iMSIgZXJyb3Jjb2RlPSIwIiBleHRyYWNvZGUxPSIwIiBzeXN0ZW1fdXB0aW1lX3RpY2tzPSIyODg2NTA3NjkiIGRvbmVfYmVmb3JlX29vYmVfY29tcGxldGU9IjAiLz48ZXZlbnQgZXZlbnR0eXBlPSI1IiBldmVudHJlc3VsdD0iMSIgZXJyb3Jjb2RlPSIwIiBleHRyYWNvZGUxPSIwIiBzeXN0ZW1fdXB0aW1lX3RpY2tzPSIyODk3MTAxMjYiIGRvbmVfYmVmb3JlX29vYmVfY29tcGxldGU9IjAiLz48ZXZlbnQgZXZlbnR0eXBlPSIxIiBldmVudHJlc3VsdD0iMSIgZXJyb3Jjb2RlPSIwIiBleHRyYWNvZGUxPSIwIiBzeXN0ZW1fdXB0aW1lX3RpY2tzPSI0NDg4MjQ0NjgzIiBzb3VyY2VfdXJsX2luZGV4PSIwIiBkb25lX2JlZm9yZV9vb2JlX2NvbXBsZXRlPSIwIiBkb3dubG9hZGVyPSJkbyIgdXJsPSJodHRwOi8vbXNlZGdlLmIudGx1LmRsLmRlbGl2ZXJ5Lm1wLm1pY3Jvc29mdC5jb20vZmlsZXN0cmVhbWluZ3NlcnZpY2UvZmlsZXMvMjllYWU3MmQtNTFkMS00ZTVlLWIyY2ItYjViNTMxZTk1ZWRkP1AxPTE3NzcxMzY2NTAmYW1wO1AyPTQwNCZhbXA7UDM9MiZhbXA7UDQ9azg4SERlU0p0bW5FQUNEeE0wb0Y4RkJsVUhlZDJoQ2RPenZtUGhhQXNnbyUyZmhlbSUyYnEzWUpobTFkbFRJWVRMV3pKbEdoblVGNzdwaW5hM2JmJTJiMWozS0ElM2QlM2QiIHNlcnZlcl9pcF9oaW50PSIiIGNkbl9jaWQ9Ii0xIiBjZG5fY2NjPSIiIGNkbl9tc2VkZ2VfcmVmPSIiIGNkbl9henVyZV9yZWZfb3JpZ2luX3NoaWVsZD0iIiBjZG5fY2FjaGU9IiIgY2RuX3AzcD0iIiBkb3dubG9hZGVkPSIxOTAwODU3MjgiIHRvdGFsPSIxOTAwODU3MjgiIGRvd25sb2FkX3RpbWVfbXM9IjQxNjEwNiIvPjxldmVudCBldmVudHR5cGU9IjEiIGV2ZW50cmVzdWx0PSIxIiBlcnJvcmNvZGU9IjAiIGV4dHJhY29kZTE9IjAiIHN5c3RlbV91cHRpbWVfdGlja3M9IjQ0ODg1Mzc5OTYiIHNvdXJjZV91cmxfaW5kZXg9IjAiIGRvbmVfYmVmb3JlX29vYmVfY29tcGxldGU9IjAiLz48ZXZlbnQgZXZlbnR0eXBlPSI2IiBldmVudHJlc3VsdD0iMSIgZXJyb3Jjb2RlPSIwIiBleHRyYWNvZGUxPSIwIiBzeXN0ZW1fdXB0aW1lX3RpY2tzPSI0NTAzNzE5NTg2IiBkb25lX2JlZm9yZV9vb2JlX2NvbXBsZXRlPSIwIi8-PGV2ZW50IGV2ZW50dHlwZT0iMiIgZXZlbnRyZXN1bHQ9IjEiIGVycm9yY29kZT0iMCIgZXh0cmFjb2RlMT0iMCIgc3lzdGVtX3VwdGltZV90aWNrcz0iNTEzMzI4Mjk2NiIgc291cmNlX3VybF9pbmRleD0iMCIgZG9uZV9iZWZvcmVfb29iZV9jb21wbGV0ZT0iMCIgdXBkYXRlX2NoZWNrX3RpbWVfbXM9IjEwNTQiIGRvd25sb2FkX3RpbWVfbXM9IjQxOTIwNSIgZG93bmxvYWRlZD0iMTkwMDg1NzI4IiB0b3RhbD0iMTkwMDg1NzI4IiBwYWNrYWdlX2NhY2hlX3Jlc3VsdD0iMCIgaW5zdGFsbF90aW1lX21zPSI2Mjk0NyIvPjwvYXBwPjwvcmVxdWVzdD4",1231
C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,4689,2026-04-18 17:08:25.833691+00:00,DESKTOP-7CV8A7M$,,,,1232
C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,4689,2026-04-18 17:08:25.889009+00:00,DESKTOP-7CV8A7M$,,,,1233
C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,4689,2026-04-18 17:08:25.936529+00:00,DESKTOP-7CV8A7M$,,,,1234
C:\Windows\System32\rundll32.exe,4689,2026-04-18 17:08:31.351011+00:00,pizza,,,,1235
,4688,2026-04-18 17:08:31.854792+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},1236
C:\Windows\System32\dllhost.exe,4689,2026-04-18 17:08:37.200832+00:00,pizza,,,,1237
C:\Windows\System32\SearchFilterHost.exe,4689,2026-04-18 17:08:38.512896+00:00,DESKTOP-7CV8A7M$,,,,1238
C:\Windows\System32\RuntimeBroker.exe,4689,2026-04-18 17:08:43.056568+00:00,pizza,,,,1239
C:\Windows\System32\RuntimeBroker.exe,4689,2026-04-18 17:08:43.058681+00:00,pizza,,,,1240
C:\Windows\System32\svchost.exe,4689,2026-04-18 17:08:50.544739+00:00,DESKTOP-7CV8A7M$,,,,1241
,4688,2026-04-18 17:08:51.761532+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,taskhostw.exe,1242
,4688,2026-04-18 17:08:52.079927+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"""C:\Users\pizza\AppData\Local\Microsoft\OneDrive\OneDriveStandaloneUpdater.exe"" /reporting",1243
,4688,2026-04-18 17:08:52.297607+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\BackgroundTaskHost.exe"" -ServerName:BackgroundTaskHost.WebAccountProvider",1244
,4688,2026-04-18 17:08:52.388268+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,C:\Windows\System32\RuntimeBroker.exe -Embedding,1245
C:\Windows\System32\backgroundTaskHost.exe,4689,2026-04-18 17:08:52.474392+00:00,pizza,,,,1246
C:\Windows\System32\SearchProtocolHost.exe,4689,2026-04-18 17:08:52.615372+00:00,DESKTOP-7CV8A7M$,,,,1247
,4688,2026-04-18 17:08:53.121815+00:00,DESKTOP-7CV8A7M$,DESKTOP-7CV8A7M$,C:\Windows\System32\services.exe,C:\WINDOWS\system32\sppsvc.exe,1248
C:\Windows\System32\taskhostw.exe,4689,2026-04-18 17:08:55.019363+00:00,DESKTOP-7CV8A7M$,,,,1249
,4688,2026-04-18 17:09:04.058475+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"""C:\Program Files\WindowsApps\Microsoft.DesktopAppInstaller_1.24.25199.0_x64__8wekyb3d8bbwe\WindowsPackageManagerServer.exe"" -Embedding",1250
C:\Program Files\WindowsApps\Microsoft.DesktopAppInstaller_1.24.25199.0_x64__8wekyb3d8bbwe\WindowsPackageManagerServer.exe,4689,2026-04-18 17:09:04.593863+00:00,pizza,,,,1251
,4688,2026-04-18 17:09:13.718767+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"""C:\Program Files\WindowsApps\Microsoft.DesktopAppInstaller_1.24.25199.0_x64__8wekyb3d8bbwe\WindowsPackageManagerServer.exe"" -Embedding",1252
C:\Program Files\WindowsApps\Microsoft.DesktopAppInstaller_1.24.25199.0_x64__8wekyb3d8bbwe\WindowsPackageManagerServer.exe,4689,2026-04-18 17:09:14.176828+00:00,pizza,,,,1253
C:\Windows\System32\sppsvc.exe,4689,2026-04-18 17:09:23.820189+00:00,DESKTOP-7CV8A7M$,,,,1254
C:\Windows\System32\RuntimeBroker.exe,4689,2026-04-18 17:09:32.506804+00:00,pizza,,,,1255
C:\Windows\System32\wbem\WmiPrvSE.exe,4689,2026-04-18 17:09:43.792820+00:00,LOCAL SERVICE,,,,1256
C:\Users\pizza\AppData\Local\Microsoft\OneDrive\OneDriveStandaloneUpdater.exe,4689,2026-04-18 17:09:53.028612+00:00,pizza,,,,1257
C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2512.26.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe,4689,2026-04-18 17:09:56.718754+00:00,pizza,,,,1258
,4688,2026-04-18 17:09:58.760777+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\compattelrunner.exe -m:aeinv.dll -f:UpdateSoftwareInventoryW,1259
,4688,2026-04-18 17:09:58.766861+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\CompatTelRunner.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,1260
C:\Windows\System32\CompatTelRunner.exe,4689,2026-04-18 17:09:59.050482+00:00,DESKTOP-7CV8A7M$,,,,1261
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:09:59.055006+00:00,DESKTOP-7CV8A7M$,,,,1262
,4688,2026-04-18 17:10:00.396832+00:00,pizza,-,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=PooledProcess2 --lang=en-US --service-sandbox-type=utility --ram-no-pressure-read-main-dll --metrics-shmem-handle=6044,i,16530368631756988925,13024489058391861666,524288 --field-trial-handle=1964,i,667698988613141764,16773000852170689376,262144 --variations-seed-version --pseudonymization-salt-handle=2008,i,18115320779837072265,5531604146660850496,4 --trace-process-track-uuid=3190709011612001417 --mojo-platform-channel-handle=6040 /prefetch:14",1263
,4688,2026-04-18 17:10:01.706961+00:00,pizza,-,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=renderer --pdf-upsell-enabled --disable-gpu-compositing --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=28 --time-ticks-at-unix-epoch=-1776531592133734 --launch-time-ticks=609052740 --skip-read-main-dll --metrics-shmem-handle=6008,i,14546797392371190591,12050960613434930650,2097152 --field-trial-handle=1964,i,667698988613141764,16773000852170689376,262144 --variations-seed-version --pseudonymization-salt-handle=2008,i,18115320779837072265,5531604146660850496,4 --trace-process-track-uuid=3190709012549043266 --mojo-platform-channel-handle=5960 /prefetch:1",1264
C:\Windows\System32\svchost.exe,4689,2026-04-18 17:10:02.367872+00:00,DESKTOP-7CV8A7M$,,,,1265
,4688,2026-04-18 17:10:05.187742+00:00,pizza,-,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=renderer --pdf-upsell-enabled --disable-gpu-compositing --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=29 --time-ticks-at-unix-epoch=-1776531592133734 --launch-time-ticks=613013628 --skip-read-main-dll --metrics-shmem-handle=3660,i,1297450835120307929,15540177668040498640,2097152 --field-trial-handle=1964,i,667698988613141764,16773000852170689376,262144 --variations-seed-version --pseudonymization-salt-handle=2008,i,18115320779837072265,5531604146660850496,4 --trace-process-track-uuid=3190709013486085115 --mojo-platform-channel-handle=6460 /prefetch:1",1266
,4688,2026-04-18 17:10:11.593447+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\SearchIndexer.exe,"""C:\WINDOWS\System32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe_S-1-5-21-1980105709-2548930214-1157036425-10014_ Global\UsGthrCtrlFltPipeMssGthrPipe_S-1-5-21-1980105709-2548930214-1157036425-10014 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon""  ""1""",1267
,4688,2026-04-18 17:10:12.234013+00:00,pizza,-,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=renderer --pdf-upsell-enabled --disable-gpu-compositing --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=31 --time-ticks-at-unix-epoch=-1776531592133734 --launch-time-ticks=620006995 --skip-read-main-dll --metrics-shmem-handle=7328,i,4844027849067438378,1168317242534853522,2097152 --field-trial-handle=1964,i,667698988613141764,16773000852170689376,262144 --variations-seed-version --pseudonymization-salt-handle=2008,i,18115320779837072265,5531604146660850496,4 --trace-process-track-uuid=3190709015360168813 --mojo-platform-channel-handle=4384 /prefetch:1",1268
,4688,2026-04-18 17:10:25.120007+00:00,pizza,-,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=video_capture.mojom.VideoCaptureService --lang=en-US --service-sandbox-type=none --skip-read-main-dll --metrics-shmem-handle=6900,i,5488186380871891730,1468163959539679670,524288 --field-trial-handle=1964,i,667698988613141764,16773000852170689376,262144 --variations-seed-version --pseudonymization-salt-handle=2008,i,18115320779837072265,5531604146660850496,4 --trace-process-track-uuid=3190709017234252511 --mojo-platform-channel-handle=6748 /prefetch:14",1269
